index,data,is_discord
3049,-0.14,N
3050,-0.1,N
3051,-0.1,N
3052,-0.06,N
3053,-0.1,N
3054,-0.14,N
3055,-0.14,N
3056,-0.14,N
3057,-0.06,N
3058,-0.1,N
3059,-0.1,N
3060,-0.1,N
3061,-0.1,N
3062,-0.1,N
3063,-0.1,N
3064,-0.1,N
3065,-0.1,N
3066,-0.1,N
3067,-0.1,N
3068,-0.14,N
3069,-0.14,N
3070,-0.1,N
3071,-0.1,N
3072,-0.1,N
3073,-0.1,N
3074,-0.1,N
3075,-0.14,N
3076,-0.14,N
3077,-0.1,N
3078,-0.14,N
3079,-0.1,N
3080,-0.14,N
3081,-0.1,N
3082,-0.14,N
3083,-0.14,N
3084,-0.1,N
3085,-0.06,N
3086,-0.1,N
3087,-0.14,N
3088,-0.1,N
3089,-0.1,N
3090,-0.06,N
3091,0.18,N
3092,0.26,N
3093,0.38,N
3094,0.46,N
3095,0.54,N
3096,0.58,N
3097,0.7,N
3098,0.78,N
3099,0.86,N
3100,0.86,N
3101,1.02,N
3102,1.06,N
3103,1.22,N
3104,1.22,N
3105,1.3,N
3106,1.38,N
3107,1.42,N
3108,1.46,N
3109,1.54,N
3110,1.58,N
3111,1.62,N
3112,1.74,N
3113,1.82,N
3114,1.78,N
3115,1.86,N
3116,1.98,N
3117,2.02,N
3118,2.06,N
3119,2.06,N
3120,2.1,N
3121,2.14,N
3122,2.18,N
3123,2.22,N
3124,2.34,N
3125,2.26,N
3126,2.26,N
3127,2.22,N
3128,2.02,N
3129,1.62,N
3130,0.86,N
3131,0.94,N
3132,0.94,N
3133,1.02,N
3134,1.02,N
3135,1.14,N
3136,1.1,N
3137,1.22,N
3138,1.22,N
3139,1.3,N
3140,1.26,N
3141,1.34,N
3142,1.42,N
3143,1.5,N
3144,1.46,N
3145,1.62,N
3146,1.7,N
3147,1.82,N
3148,1.9,N
3149,2.02,N
3150,2.06,N
3151,2.22,N
3152,2.3,N
3153,2.38,N
3154,2.58,N
3155,2.58,N
3156,2.62,N
3157,2.78,N
3158,2.86,N
3159,2.94,N
3160,3.06,N
3161,3.1,N
3162,3.22,N
3163,3.3,N
3164,3.34,N
3165,3.38,N
3166,3.46,N
3167,3.5,N
3168,3.54,N
3169,3.58,N
3170,3.62,N
3171,3.7,N
3172,3.7,N
3173,3.7,N
3174,3.78,N
3175,3.82,N
3176,3.82,N
3177,3.86,N
3178,3.82,N
3179,3.82,N
3180,3.9,N
3181,3.86,N
3182,3.86,N
3183,3.94,N
3184,3.9,N
3185,3.98,N
3186,3.94,N
3187,3.9,N
3188,3.94,N
3189,3.98,N
3190,3.98,N
3191,3.9,N
3192,3.9,N
3193,3.98,N
3194,3.98,N
3195,3.98,N
3196,3.98,N
3197,3.98,N
3198,3.98,N
3199,3.98,N
3200,3.9,N
3201,3.94,N
3202,3.98,N
3203,3.98,N
3204,3.98,N
3205,3.98,N
3206,3.98,N
3207,3.98,N
3208,4.02,N
3209,3.9,N
3210,4.02,N
3211,3.94,N
3212,3.98,N
3213,3.94,N
3214,3.98,N
3215,4.02,N
3216,3.98,N
3217,3.94,N
3218,3.94,N
3219,3.98,N
3220,3.94,N
3221,3.98,N
3222,3.98,N
3223,3.98,N
3224,3.98,N
3225,3.94,N
3226,3.98,N
3227,3.94,N
3228,3.98,N
3229,3.98,N
3230,3.98,N
3231,3.98,N
3232,3.94,N
3233,3.98,N
3234,3.98,N
3235,3.98,N
3236,3.98,N
3237,3.9,N
3238,3.98,N
3239,3.98,N
3240,3.98,N
3241,3.94,N
3242,3.98,N
3243,3.98,N
3244,3.98,N
3245,3.98,N
3246,3.94,N
3247,3.98,N
3248,4.02,N
3249,3.98,N
3250,3.98,N
3251,3.98,N
3252,3.98,N
3253,3.9,N
3254,3.94,N
3255,3.94,N
3256,3.94,N
3257,3.9,N
3258,3.98,N
3259,3.98,N
3260,3.98,N
3261,3.94,N
3262,3.98,N
3263,3.94,N
3264,3.98,N
3265,3.98,N
3266,3.98,N
3267,3.94,N
3268,3.98,N
3269,3.98,N
3270,3.98,N
3271,3.98,N
3272,3.94,N
3273,3.98,N
3274,3.94,N
3275,3.94,N
3276,3.9,N
3277,3.98,N
3278,3.98,N
3279,3.98,N
3280,3.98,N
3281,3.98,N
3282,3.98,N
3283,3.98,N
3284,3.98,N
3285,3.98,N
3286,3.98,N
3287,3.98,N
3288,3.94,N
3289,3.9,N
3290,3.98,N
3291,3.98,N
3292,3.98,N
3293,3.98,N
3294,3.9,N
3295,3.98,N
3296,3.98,N
3297,3.94,N
3298,3.98,N
3299,3.98,N
3300,3.98,N
3301,3.94,N
3302,3.98,N
3303,3.98,N
3304,3.94,N
3305,3.94,N
3306,3.9,N
3307,3.94,N
3308,3.98,N
3309,3.98,N
3310,3.98,N
3311,3.9,N
3312,3.98,N
3313,3.98,N
3314,3.9,N
3315,3.9,N
3316,3.94,N
3317,3.9,N
3318,4.02,N
3319,3.98,N
3320,3.98,N
3321,3.98,N
3322,3.98,N
3323,3.98,N
3324,3.94,N
3325,3.94,N
3326,3.98,N
3327,3.9,N
3328,3.98,N
3329,3.9,N
3330,3.94,N
3331,3.9,N
3332,3.98,N
3333,3.98,N
3334,3.98,N
3335,3.9,N
3336,3.98,N
3337,3.98,N
3338,3.98,N
3339,3.98,N
3340,3.98,N
3341,3.98,N
3342,3.98,N
3343,3.98,N
3344,3.94,N
3345,3.98,N
3346,3.98,N
3347,3.94,N
3348,3.9,N
3349,3.94,N
3350,3.98,N
3351,3.94,N
3352,3.94,N
3353,3.94,N
3354,3.98,N
3355,3.9,N
3356,3.98,N
3357,3.98,N
3358,3.9,N
3359,3.98,N
3360,3.98,N
3361,3.98,N
3362,4.02,N
3363,3.98,N
3364,3.98,N
3365,3.9,N
3366,3.98,N
3367,3.94,N
3368,4.02,N
3369,3.98,N
3370,3.98,N
3371,3.94,N
3372,3.9,N
3373,3.94,N
3374,3.98,N
3375,3.9,N
3376,3.98,N
3377,3.98,N
3378,3.98,N
3379,3.98,N
3380,3.98,N
3381,3.98,N
3382,3.98,N
3383,3.98,N
3384,3.98,N
3385,3.98,N
3386,3.98,N
3387,3.94,N
3388,3.98,N
3389,3.94,N
3390,3.94,N
3391,3.94,N
3392,3.9,N
3393,3.94,N
3394,3.94,N
3395,3.98,N
3396,3.94,N
3397,3.98,N
3398,3.9,N
3399,3.9,N
3400,2.78,N
3401,2.42,N
3402,2.14,N
3403,1.98,N
3404,1.78,N
3405,1.54,N
3406,1.46,N
3407,1.38,N
3408,1.26,N
3409,1.22,N
3410,1.1,N
3411,1.06,N
3412,0.94,N
3413,0.9,N
3414,0.86,N
3415,0.82,N
3416,0.82,N
3417,0.74,N
3418,0.7,N
3419,0.7,N
3420,0.7,N
3421,0.62,N
3422,0.66,N
3423,0.62,N
3424,0.62,N
3425,0.58,N
3426,0.54,N
3427,0.58,N
3428,0.54,N
3429,0.54,N
3430,0.5,N
3431,0.54,N
3432,0.5,N
3433,0.5,N
3434,0.54,N
3435,0.5,N
3436,0.5,N
3437,0.5,N
3438,0.5,N
3439,0.42,N
3440,0.46,N
3441,0.46,N
3442,0.46,N
3443,0.46,N
3444,0.42,N
3445,0.42,N
3446,0.46,N
3447,0.42,N
3448,0.42,N
3449,0.38,N
3450,0.42,N
3451,0.42,N
3452,0.38,N
3453,0.38,N
3454,0.38,N
3455,0.38,N
3456,0.42,N
3457,0.38,N
3458,0.38,N
3459,0.38,N
3460,0.38,N
3461,0.38,N
3462,0.3,N
3463,0.3,N
3464,0.38,N
3465,0.38,N
3466,0.38,N
3467,0.3,N
3468,0.3,N
3469,0.3,N
3470,0.3,N
3471,0.3,N
3472,0.3,N
3473,0.3,N
3474,0.34,N
3475,0.3,N
3476,0.3,N
3477,0.26,N
3478,0.22,N
3479,0.3,N
3480,0.3,N
3481,0.26,N
3482,0.26,N
3483,0.26,N
3484,0.26,N
3485,0.3,N
3486,0.26,N
3487,0.22,N
3488,0.22,N
3489,0.22,N
3490,0.22,N
3491,0.22,N
3492,0.26,N
3493,0.26,N
3494,0.22,N
3495,0.22,N
3496,0.22,N
3497,0.22,N
3498,0.22,N
3499,0.22,N
3500,0.26,N
3501,0.22,N
3502,0.22,N
3503,0.26,N
3504,0.22,N
3505,0.22,N
3506,0.22,N
3507,0.22,N
3508,0.18,N
3509,0.22,N
3510,0.22,N
3511,0.18,N
3512,0.22,N
3513,0.18,N
3514,0.22,N
3515,0.22,N
3516,0.14,N
3517,0.18,N
3518,0.14,N
3519,0.14,N
3520,0.22,N
3521,0.18,N
3522,0.18,N
3523,0.1,N
3524,0.18,N
3525,0.14,N
3526,0.14,N
3527,0.14,N
3528,0.18,N
3529,0.14,N
3530,0.14,N
3531,0.18,N
3532,0.14,N
3533,0.1,N
3534,0.14,N
3535,0.14,N
3536,0.1,N
3537,0.14,N
3538,0.14,N
3539,0.18,N
3540,0.14,N
3541,0.14,N
3542,0.14,N
3543,0.14,N
3544,0.1,N
3545,0.14,N
3546,0.06,N
3547,0.14,N
3548,0.1,N
3549,0.1,N
3550,0.1,N
3551,0.06,N
3552,0.1,N
3553,0.14,N
3554,0.3,N
3555,0.5,N
3556,0.82,N
3557,0.94,N
3558,0.86,N
3559,0.82,N
3560,0.82,N
3561,0.78,N
3562,0.74,N
3563,0.74,N
3564,0.7,N
3565,0.7,N
3566,0.66,N
3567,0.66,N
3568,0.62,N
3569,0.62,N
3570,0.58,N
3571,0.58,N
3572,0.58,N
3573,0.54,N
3574,0.54,N
3575,0.5,N
3576,0.46,N
3577,0.5,N
3578,0.46,N
3579,0.46,N
3580,0.46,N
3581,0.46,N
3582,0.38,N
3583,0.38,N
3584,0.38,N
3585,0.34,N
3586,0.38,N
3587,0.38,N
3588,0.34,N
3589,0.3,N
3590,0.34,N
3591,0.22,N
3592,0.3,N
3593,0.3,N
3594,0.34,N
3595,0.26,N
3596,0.22,N
3597,0.18,N
3598,0.22,N
3599,0.22,N
3600,0.18,N
3601,0.18,N
3602,0.18,N
3603,0.18,N
3604,0.18,N
3605,0.14,N
3606,0.18,N
3607,0.18,N
3608,0.14,N
3609,0.1,N
3610,0.14,N
3611,0.14,N
3612,0.1,N
3613,0.1,N
3614,0.1,N
3615,0.06,N
3616,0.06,N
3617,0.06,N
3618,0.1,N
3619,0.06,N
3620,0.1,N
3621,0.02,N
3622,0.02,N
3623,0.06,N
3624,0.06,N
3625,0.06,N
3626,0.06,N
3627,0.02,N
3628,-0.02,N
3629,-0.02,N
3630,-0.02,N
3631,-0.02,N
3632,0.02,N
3633,0.02,N
3634,0.02,N
3635,-0.06,N
3636,-0.06,N
3637,-0.02,N
3638,-0.02,N
3639,0.02,N
3640,-0.02,N
3641,-0.06,N
3642,-0.02,N
3643,-0.1,N
3644,-0.06,N
3645,-0.06,N
3646,-0.02,N
3647,-0.14,N
3648,-0.02,N
3649,-0.06,N
3650,-0.06,N
3651,-0.06,N
3652,-0.06,N
3653,-0.14,N
3654,-0.1,N
3655,-0.06,N
3656,-0.1,N
3657,-0.1,N
3658,-0.1,N
3659,-0.1,N
3660,-0.1,N
3661,-0.1,N
3662,-0.06,N
3663,-0.14,N
3664,-0.1,N
3665,-0.1,N
3666,-0.1,N
3667,-0.14,N
3668,-0.1,N
3669,-0.1,N
3670,-0.1,N
3671,-0.14,N
3672,-0.14,N
3673,-0.06,N
3674,-0.06,N
3675,-0.06,N
3676,-0.1,N
3677,-0.1,N
3678,-0.1,N
3679,-0.1,N
3680,-0.1,N
3681,-0.1,N
3682,-0.1,N
3683,-0.14,N
3684,-0.1,N
3685,-0.14,N
3686,-0.14,N
3687,-0.18,N
3688,-0.18,N
3689,-0.1,N
3690,-0.1,N
3691,-0.14,N
3692,-0.1,N
3693,-0.14,N
3694,-0.1,N
3695,-0.1,N
3696,-0.14,N
3697,-0.1,N
3698,-0.1,N
3699,-0.14,N
3700,-0.14,N
3701,-0.14,N
3702,-0.18,N
3703,-0.1,N
3704,-0.1,N
3705,-0.18,N
3706,-0.14,N
3707,-0.1,N
3708,-0.14,N
3709,-0.14,N
3710,-0.1,N
3711,-0.14,N
3712,-0.1,N
3713,-0.1,N
3714,-0.14,N
3715,-0.14,N
3716,-0.14,N
3717,-0.14,N
3718,-0.14,N
3719,-0.1,N
3720,-0.14,N
3721,-0.1,N
3722,-0.14,N
3723,-0.1,N
3724,-0.14,N
3725,-0.14,N
3726,-0.1,N
3727,-0.1,N
3728,-0.1,N
3729,-0.14,N
3730,-0.06,N
3731,-0.1,N
3732,-0.1,N
3733,-0.1,N
3734,-0.1,N
3735,-0.1,N
3736,-0.1,N
3737,-0.14,N
3738,-0.1,N
3739,-0.1,N
3740,-0.14,N
3741,-0.1,N
3742,-0.14,N
3743,-0.1,N
3744,-0.1,N
3745,-0.14,N
3746,-0.1,N
3747,-0.14,N
3748,-0.1,N
3749,-0.18,N
3750,-0.1,N
3751,-0.1,N
3752,-0.1,N
3753,-0.1,N
3754,-0.06,N
3755,-0.1,N
3756,-0.1,N
3757,-0.14,N
3758,-0.1,N
3759,-0.1,N
3760,-0.14,N
3761,-0.14,N
3762,-0.1,N
3763,-0.1,N
3764,-0.1,N
3765,-0.14,N
3766,-0.14,N
3767,-0.14,N
3768,-0.06,N
3769,-0.1,N
3770,-0.1,N
3771,-0.14,N
3772,-0.14,N
3773,-0.14,N
3774,-0.1,N
3775,-0.1,N
3776,-0.1,N
3777,-0.1,N
3778,-0.1,N
3779,-0.1,N
3780,-0.1,N
3781,-0.14,N
3782,-0.14,N
3783,-0.1,N
3784,-0.1,N
3785,-0.14,N
3786,-0.14,N
3787,-0.1,N
3788,-0.14,N
3789,-0.1,N
3790,-0.14,N
3791,-0.1,N
3792,-0.1,N
3793,-0.1,N
3794,-0.06,N
3795,-0.1,N
3796,-0.1,N
3797,-0.1,N
3798,-0.06,N
3799,-0.14,N
3800,-0.14,N
3801,-0.1,N
3802,-0.14,N
3803,-0.14,N
3804,-0.1,N
3805,-0.06,N
3806,-0.1,N
3807,-0.06,N
3808,-0.14,N
3809,-0.1,N
3810,-0.1,N
3811,-0.1,N
3812,-0.06,N
3813,-0.14,N
3814,-0.1,N
3815,-0.14,N
3816,-0.1,N
3817,-0.06,N
3818,-0.1,N
3819,-0.18,N
3820,-0.18,N
3821,-0.1,N
3822,-0.1,N
3823,-0.14,N
3824,-0.1,N
3825,-0.1,N
3826,-0.14,N
3827,-0.14,N
3828,-0.14,N
3829,-0.14,N
3830,-0.14,N
3831,-0.14,N
3832,-0.14,N
3833,-0.14,N
3834,-0.1,N
3835,-0.14,N
3836,-0.1,N
3837,-0.1,N
3838,-0.14,N
3839,-0.14,N
3840,-0.1,N
3841,-0.14,N
3842,-0.14,N
3843,-0.1,N
3844,-0.14,N
3845,-0.18,N
3846,-0.1,N
3847,-0.14,N
3848,-0.06,N
3849,-0.14,N
3850,-0.06,N
3851,-0.1,N
3852,-0.1,N
3853,-0.14,N
3854,-0.1,N
3855,-0.1,N
3856,-0.14,N
3857,-0.14,N
3858,-0.14,N
3859,-0.14,N
3860,-0.1,N
3861,-0.1,N
3862,-0.1,N
3863,-0.14,N
3864,-0.1,N
3865,-0.06,N
3866,-0.06,N
3867,-0.14,N
3868,-0.1,N
3869,-0.1,N
3870,-0.14,N
3871,-0.14,N
3872,-0.1,N
3873,-0.1,N
3874,-0.1,N
3875,-0.1,N
3876,-0.1,N
3877,-0.1,N
3878,-0.1,N
3879,-0.14,N
3880,-0.1,N
3881,-0.06,N
3882,-0.1,N
3883,-0.14,N
3884,-0.1,N
3885,-0.14,N
3886,-0.1,N
3887,-0.1,N
3888,-0.1,N
3889,-0.1,N
3890,-0.14,N
3891,-0.1,N
3892,-0.06,N
3893,-0.1,N
3894,-0.1,N
3895,-0.1,N
3896,-0.1,N
3897,-0.14,N
3898,-0.14,N
3899,-0.1,N
3900,-0.14,N
3901,-0.14,N
3902,-0.14,N
3903,-0.18,N
3904,-0.14,N
3905,-0.06,N
3906,-0.14,N
3907,-0.14,N
3908,-0.18,N
3909,-0.1,N
3910,-0.1,N
3911,-0.1,N
3912,-0.1,N
3913,-0.14,N
3914,-0.1,N
3915,-0.1,N
3916,-0.1,N
3917,-0.14,N
3918,-0.14,N
3919,-0.14,N
3920,-0.14,N
3921,-0.14,N
3922,-0.14,N
3923,-0.1,N
3924,-0.1,N
3925,-0.06,N
3926,-0.1,N
3927,-0.1,N
3928,-0.14,N
3929,-0.14,N
3930,-0.1,N
3931,-0.1,N
3932,-0.1,N
3933,-0.1,N
3934,-0.1,N
3935,-0.14,N
3936,-0.14,N
3937,-0.14,N
3938,-0.14,N
3939,-0.1,N
3940,-0.14,N
3941,-0.14,N
3942,-0.1,N
3943,-0.1,N
3944,-0.1,N
3945,-0.14,N
3946,-0.1,N
3947,-0.06,N
3948,-0.1,N
3949,-0.14,N
3950,-0.06,N
3951,-0.14,N
3952,-0.14,N
3953,-0.1,N
3954,-0.1,N
3955,-0.14,N
3956,-0.14,N
3957,-0.1,N
3958,-0.1,N
3959,-0.1,N
3960,-0.14,N
3961,-0.1,N
3962,-0.1,N
3963,-0.1,N
3964,-0.14,N
3965,-0.1,N
3966,-0.18,N
3967,-0.14,N
3968,-0.06,N
3969,-0.14,N
3970,-0.1,N
3971,-0.1,N
3972,-0.1,N
3973,-0.14,N
3974,-0.1,N
3975,-0.1,N
3976,-0.1,N
3977,-0.1,N
3978,-0.14,N
3979,-0.1,N
3980,-0.14,N
3981,-0.14,N
3982,-0.18,N
3983,-0.1,N
3984,-0.14,N
3985,-0.1,N
3986,-0.06,N
3987,-0.1,N
3988,-0.1,N
3989,-0.06,N
3990,-0.1,N
3991,-0.1,N
3992,-0.1,N
3993,-0.14,N
3994,-0.14,N
3995,-0.1,N
3996,-0.18,N
3997,-0.1,N
3998,-0.14,N
3999,-0.1,N
4000,-0.1,N
4001,-0.1,N
4002,-0.1,N
4003,-0.14,N
4004,-0.06,N
4005,-0.14,N
4006,-0.14,N
4007,-0.14,N
4008,-0.1,N
4009,-0.1,N
4010,-0.1,N
4011,-0.1,N
4012,-0.1,N
4013,-0.18,N
4014,-0.1,N
4015,-0.1,N
4016,-0.1,N
4017,-0.14,N
4018,-0.1,N
4019,-0.06,N
4020,-0.1,N
4021,-0.14,N
4022,-0.14,N
4023,-0.1,N
4024,-0.1,N
4025,-0.18,N
4026,-0.1,N
4027,-0.14,N
4028,-0.1,N
4029,-0.18,N
4030,-0.14,N
4031,-0.14,N
4032,-0.1,N
4033,-0.18,N
4034,-0.14,N
4035,-0.14,N
4036,-0.1,N
4037,-0.06,N
4038,-0.14,N
4039,-0.1,N
4040,-0.1,N
4041,-0.1,N
4042,-0.1,N
4043,-0.1,N
4044,-0.1,N
4045,-0.1,N
4046,-0.06,N
4047,-0.14,N
4048,-0.14,N
4049,-0.06,N
4050,-0.1,N
4051,-0.14,N
4052,-0.1,N
4053,-0.1,N
4054,-0.06,N
4055,-0.06,N
4056,-0.06,N
4057,-0.06,N
4058,-0.1,N
4059,-0.1,N
4060,-0.1,N
4061,-0.1,N
4062,-0.1,N
4063,-0.14,N
4064,-0.14,N
4065,-0.1,N
4066,-0.14,N
4067,-0.14,N
4068,-0.1,N
4069,-0.1,N
4070,-0.1,N
4071,-0.1,N
4072,-0.1,N
4073,-0.14,N
4074,-0.06,N
4075,-0.1,N
4076,-0.1,N
4077,-0.1,N
4078,-0.14,N
4079,-0.1,N
4080,-0.14,N
4081,-0.1,N
4082,-0.1,N
4083,-0.18,N
4084,-0.1,N
4085,-0.1,N
4086,-0.14,N
4087,-0.1,N
4088,-0.1,N
4089,-0.1,N
4090,-0.18,N
4091,-0.1,N
4092,-0.1,N
4093,-0.1,N
4094,-0.1,N
4095,-0.14,N
4096,-0.1,N
4097,-0.06,N
4098,-0.14,N
4099,-0.02,N
4100,0.1,N
4101,0.22,N
4102,0.3,N
4103,0.42,N
4104,0.46,N
4105,0.62,N
4106,0.7,N
4107,0.74,N
4108,0.82,N
4109,0.9,N
4110,1.02,N
4111,1.1,N
4112,1.14,N
4113,1.26,N
4114,1.3,N
4115,1.3,N
4116,1.42,N
4117,1.46,N
4118,1.5,N
4119,1.58,N
4120,1.58,N
4121,1.74,N
4122,1.74,N
4123,1.78,N
4124,1.9,N
4125,1.86,N
4126,1.94,N
4127,2.02,N
4128,2.1,N
4129,2.1,N
4130,2.14,N
4131,2.18,N
4132,2.22,N
4133,2.26,N
4134,2.26,N
4135,2.3,N
4136,2.22,N
4137,2.1,N
4138,1.82,N
4139,1.1,N
4140,0.86,N
4141,0.9,N
4142,1.02,N
4143,1.02,N
4144,1.1,N
4145,1.14,N
4146,1.14,N
4147,1.18,N
4148,1.26,N
4149,1.3,N
4150,1.38,N
4151,1.42,N
4152,1.46,N
4153,1.5,N
4154,1.62,N
4155,1.66,N
4156,1.7,N
4157,1.82,N
4158,1.98,N
4159,2.06,N
4160,2.22,N
4161,2.26,N
4162,2.34,N
4163,2.46,N
4164,2.58,N
4165,2.66,N
4166,2.74,N
4167,2.82,N
4168,2.9,N
4169,2.98,N
4170,3.1,N
4171,3.22,N
4172,3.3,N
4173,3.34,N
4174,3.38,N
4175,3.42,N
4176,3.5,N
4177,3.54,N
4178,3.58,N
4179,3.58,N
4180,3.7,N
4181,3.7,N
4182,3.74,N
4183,3.74,N
4184,3.82,N
4185,3.78,N
4186,3.82,N
4187,3.82,N
4188,3.94,N
4189,3.9,N
4190,3.9,N
4191,3.82,N
4192,3.9,N
4193,3.9,N
4194,3.9,N
4195,3.94,N
4196,3.9,N
4197,3.94,N
4198,3.98,N
4199,3.94,N
4200,3.98,N
4201,3.98,N
4202,3.98,N
4203,3.98,N
4204,3.94,N
4205,3.94,N
4206,3.98,N
4207,3.98,N
4208,3.98,N
4209,3.98,N
4210,3.98,N
4211,3.98,N
4212,3.98,N
4213,3.98,N
4214,3.98,N
4215,3.98,N
4216,3.98,N
4217,3.98,N
4218,3.98,N
4219,3.98,N
4220,3.9,N
4221,3.98,N
4222,3.94,N
4223,3.98,N
4224,3.98,N
4225,3.98,N
4226,3.98,N
4227,3.98,N
4228,3.98,N
4229,4.02,N
4230,3.98,N
4231,4.02,N
4232,3.98,N
4233,3.98,N
4234,3.94,N
4235,3.98,N
4236,3.98,N
4237,3.98,N
4238,3.94,N
4239,3.98,N
4240,3.98,N
4241,3.98,N
4242,3.94,N
4243,3.98,N
4244,3.98,N
4245,3.98,N
4246,3.9,N
4247,3.94,N
4248,3.94,N
4249,3.98,N
4250,3.98,N
4251,3.98,N
4252,3.98,N
4253,3.98,N
4254,4.02,N
4255,3.98,N
4256,3.98,N
4257,3.98,N
4258,3.9,N
4259,3.98,N
4260,3.94,N
4261,3.98,N
4262,3.98,N
4263,3.98,N
4264,3.98,N
4265,3.98,N
4266,3.94,N
4267,3.98,N
4268,4.02,N
4269,3.98,N
4270,3.98,N
4271,3.98,N
4272,3.98,N
4273,3.98,N
4274,3.9,N
4275,3.98,N
4276,3.98,N
4277,3.94,N
4278,3.98,N
4279,3.98,N
4280,3.98,N
4281,3.98,N
4282,3.98,N
4283,3.98,N
4284,3.94,N
4285,3.98,N
4286,3.94,N
4287,3.98,N
4288,3.94,N
4289,3.98,N
4290,3.9,N
4291,3.94,N
4292,3.98,N
4293,3.98,N
4294,3.98,N
4295,3.94,N
4296,3.94,N
4297,3.98,N
4298,3.98,N
4299,3.98,N
4300,3.98,N
4301,3.98,N
4302,3.98,N
4303,3.98,N
4304,3.98,N
4305,3.98,N
4306,3.98,N
4307,3.98,N
4308,3.98,N
4309,3.94,N
4310,3.98,N
4311,3.98,N
4312,3.9,N
4313,4.02,N
4314,3.9,N
4315,4.02,N
4316,3.98,N
4317,3.98,N
4318,3.94,N
4319,3.94,N
4320,3.98,N
4321,3.94,N
4322,3.98,N
4323,3.98,N
4324,3.98,N
4325,3.98,N
4326,3.98,N
4327,3.98,N
4328,3.94,N
4329,3.98,N
4330,3.98,N
4331,3.98,N
4332,3.94,N
4333,3.94,N
4334,3.9,N
4335,3.98,N
4336,3.9,N
4337,3.98,N
4338,3.94,N
4339,3.98,N
4340,3.9,N
4341,3.9,N
4342,3.98,N
4343,3.98,N
4344,3.98,N
4345,3.98,N
4346,3.98,N
4347,3.98,N
4348,3.98,N
4349,3.9,N
4350,3.98,N
4351,3.98,N
4352,3.94,N
4353,3.98,N
4354,3.94,N
4355,3.98,N
4356,3.98,N
4357,3.9,N
4358,3.98,N
4359,3.9,N
4360,3.98,N
4361,3.98,N
4362,3.98,N
4363,3.98,N
4364,3.98,N
4365,3.98,N
4366,3.94,N
4367,3.98,N
4368,4.02,N
4369,3.98,N
4370,3.98,N
4371,3.94,N
4372,3.9,N
4373,3.94,N
4374,3.98,N
4375,3.94,N
4376,3.9,N
4377,3.98,N
4378,3.94,N
4379,3.98,N
4380,3.94,N
4381,3.98,N
4382,3.98,N
4383,3.98,N
4384,3.9,N
4385,3.98,N
4386,3.98,N
4387,3.98,N
4388,3.98,N
4389,3.98,N
4390,3.98,N
4391,3.98,N
4392,3.94,N
4393,3.98,N
4394,3.98,N
4395,3.94,N
4396,3.98,N
4397,3.9,N
4398,3.94,N
4399,3.98,N
4400,3.94,N
4401,3.94,N
4402,3.94,N
4403,3.9,N
4404,3.98,N
4405,3.98,N
4406,3.98,N
4407,3.98,N
4408,3.98,N
4409,3.9,N
4410,3.94,N
4411,3.98,N
4412,3.94,N
4413,3.98,N
4414,3.98,N
4415,3.98,N
4416,3.98,N
4417,3.98,N
4418,3.98,N
4419,3.94,N
4420,3.98,N
4421,3.98,N
4422,3.9,N
4423,3.98,N
4424,3.98,N
4425,3.9,N
4426,3.94,N
4427,3.9,N
4428,3.62,N
4429,3.22,N
4430,2.38,N
4431,2.14,N
4432,1.9,N
4433,1.74,N
4434,1.58,N
4435,1.46,N
4436,1.34,N
4437,1.22,N
4438,1.18,N
4439,1.14,N
4440,1.06,N
4441,0.98,N
4442,0.9,N
4443,0.9,N
4444,0.78,N
4445,0.78,N
4446,0.82,N
4447,0.74,N
4448,0.66,N
4449,0.66,N
4450,0.66,N
4451,0.62,N
4452,0.58,N
4453,0.58,N
4454,0.54,N
4455,0.58,N
4456,0.54,N
4457,0.58,N
4458,0.58,N
4459,0.5,N
4460,0.5,N
4461,0.5,N
4462,0.5,N
4463,0.54,N
4464,0.5,N
4465,0.5,N
4466,0.5,N
4467,0.5,N
4468,0.5,N
4469,0.42,N
4470,0.46,N
4471,0.42,N
4472,0.42,N
4473,0.42,N
4474,0.46,N
4475,0.42,N
4476,0.38,N
4477,0.38,N
4478,0.42,N
4479,0.38,N
4480,0.42,N
4481,0.38,N
4482,0.38,N
4483,0.38,N
4484,0.34,N
4485,0.46,N
4486,0.3,N
4487,0.38,N
4488,0.38,N
4489,0.38,N
4490,0.38,N
4491,0.3,N
4492,0.3,N
4493,0.34,N
4494,0.38,N
4495,0.34,N
4496,0.3,N
4497,0.3,N
4498,0.34,N
4499,0.34,N
4500,0.3,N
4501,0.3,N
4502,0.34,N
4503,0.38,N
4504,0.3,N
4505,0.34,N
4506,0.3,N
4507,0.3,N
4508,0.3,N
4509,0.26,N
4510,0.26,N
4511,0.26,N
4512,0.26,N
4513,0.26,N
4514,0.3,N
4515,0.26,N
4516,0.26,N
4517,0.26,N
4518,0.3,N
4519,0.26,N
4520,0.18,N
4521,0.3,N
4522,0.22,N
4523,0.22,N
4524,0.22,N
4525,0.22,N
4526,0.22,N
4527,0.18,N
4528,0.18,N
4529,0.18,N
4530,0.22,N
4531,0.22,N
4532,0.22,N
4533,0.26,N
4534,0.22,N
4535,0.18,N
4536,0.18,N
4537,0.18,N
4538,0.22,N
4539,0.18,N
4540,0.14,N
4541,0.18,N
4542,0.14,N
4543,0.18,N
4544,0.14,N
4545,0.22,N
